item,itemLabel
http://www.wikidata.org/entity/Q64143791,Libbey Glacier
http://www.wikidata.org/entity/Q64143793,Icy Bay
http://www.wikidata.org/entity/Q64143795,Lake Clark
http://www.wikidata.org/entity/Q64143797,Lake Fork Crescent River
http://www.wikidata.org/entity/Q64143799,Kushtaka Lake
http://www.wikidata.org/entity/Q64143800,Kings Glacier
http://www.wikidata.org/entity/Q64143802,Johnson Glacier (Valdez-Cordova)
http://www.wikidata.org/entity/Q64143803,Kings Bay
http://www.wikidata.org/entity/Q64143805,McPherson Glacier
http://www.wikidata.org/entity/Q64143807,Marquette Glacier
http://www.wikidata.org/entity/Q64143808,Logan Glacier (Alaska)
http://www.wikidata.org/entity/Q64143809,Lake Clark Pass
http://www.wikidata.org/entity/Q64143811,Mount Marcus Baker
http://www.wikidata.org/entity/Q64143813,Marcus Baker Glacier
http://www.wikidata.org/entity/Q64143814,Kluvesna Glacier
http://www.wikidata.org/entity/Q64143815,Jacksina Glacier
http://www.wikidata.org/entity/Q64143817,Kuskokwim River
http://www.wikidata.org/entity/Q64143818,Landmark Gap
http://www.wikidata.org/entity/Q64143821,Iron Creek
http://www.wikidata.org/entity/Q64143823,Maclaren Glacier
http://www.wikidata.org/entity/Q64143826,Johnson Glacier (Fairbanks)
http://www.wikidata.org/entity/Q64143829,Jarvis Creek
http://www.wikidata.org/entity/Q64143832,McGinnis Glacier
http://www.wikidata.org/entity/Q64143834,Johnson River
http://www.wikidata.org/entity/Q64143838,Little Gerstle River
http://www.wikidata.org/entity/Q64143840,James Robert Glacier
http://www.wikidata.org/entity/Q64143843,Hubley Glacier
http://www.wikidata.org/entity/Q64143847,McCall Glacier (Alaska)
http://www.wikidata.org/entity/Q64143890,Lake Superior
http://www.wikidata.org/entity/Q64143891,Lava Fork Area
http://www.wikidata.org/entity/Q64143901,Katajanokka Glaciers
http://www.wikidata.org/entity/Q64143905,Lupo Glacier
http://www.wikidata.org/entity/Q64143910,Mattertal
http://www.wikidata.org/entity/Q64143913,Lägh da Cavloc
http://www.wikidata.org/entity/Q64143914,Lämmern Glacier
http://www.wikidata.org/entity/Q64143916,Läntagletscher
http://www.wikidata.org/entity/Q64143917,Glatscher da Lavaz
http://www.wikidata.org/entity/Q64143918,Kehlen Glacier
http://www.wikidata.org/entity/Q64143919,Vadret da Lischana Glacier
http://www.wikidata.org/entity/Q64143923,Karabatkak Glacier
http://www.wikidata.org/entity/Q64143925,Lhotse Shar / Imja Glacier
http://www.wikidata.org/entity/Q64143926,Lhotse Glacier
http://www.wikidata.org/entity/Q64143927,Kyimoshung Glacier
http://www.wikidata.org/entity/Q64143928,Lirung Glacier
http://www.wikidata.org/entity/Q64143929,Maladeta Glacier
http://www.wikidata.org/entity/Q13165506,Q13165506
http://www.wikidata.org/entity/Q65076675,Thwaites Ice Shelf
http://www.wikidata.org/entity/Q106520533,Larsen B Ice Shelf
http://www.wikidata.org/entity/Q64143944,Nevado Verónica
http://www.wikidata.org/entity/Q64143945,Nevado Salcantay
http://www.wikidata.org/entity/Q64143946,Ngga Pilimsit
http://www.wikidata.org/entity/Q64143947,Northwall Firn
http://www.wikidata.org/entity/Q64143948,Ngga Pulu
http://www.wikidata.org/entity/Q64143949,Mount Tronador
http://www.wikidata.org/entity/Q64143950,Mount Sydney King
http://www.wikidata.org/entity/Q64143951,Mount Cook
http://www.wikidata.org/entity/Q64143952,Metelille Glacier
http://www.wikidata.org/entity/Q64143962,Northern Patagonia Glaciers
http://www.wikidata.org/entity/Q64143963,Moreno Glacier
http://www.wikidata.org/entity/Q64143964,Mount John Jay
http://www.wikidata.org/entity/Q64143965,Mount Fawcett
http://www.wikidata.org/entity/Q64144007,Ofhidro Glacier
http://www.wikidata.org/entity/Q64144009,Oriental Glacier
http://www.wikidata.org/entity/Q64144011,Occidental Glacier
http://www.wikidata.org/entity/Q64144015,Olvidado Glacier
http://www.wikidata.org/entity/Q64144017,Nevados Chopicallqui
http://www.wikidata.org/entity/Q64144018,Palcaraju Glacier
http://www.wikidata.org/entity/Q64144019,Nuptse Glacier
http://www.wikidata.org/entity/Q64144020,Ngojumba Glacier
http://www.wikidata.org/entity/Q64144022,Mount Kaeweah
http://www.wikidata.org/entity/Q64144023,Mirror Lake
http://www.wikidata.org/entity/Q64144025,Mount Goddard
http://www.wikidata.org/entity/Q64144028,Muir Pass
http://www.wikidata.org/entity/Q64144032,Mount McGee
http://www.wikidata.org/entity/Q64144035,Mount Lyell
http://www.wikidata.org/entity/Q64144039,Mount Dana
http://www.wikidata.org/entity/Q64144040,Mount Massive
http://www.wikidata.org/entity/Q64144041,Mount Ararat
http://www.wikidata.org/entity/Q64144042,Mount Powell
http://www.wikidata.org/entity/Q64144043,Niwot Ridge
http://www.wikidata.org/entity/Q64144045,Mount Zirkel
http://www.wikidata.org/entity/Q64144048,North Fork Little Laramie River
http://www.wikidata.org/entity/Q64144051,Mount Shasta
http://www.wikidata.org/entity/Q64144054,Oulettes de Gaube Glacier
http://www.wikidata.org/entity/Q64144057,Mount Hooker
http://www.wikidata.org/entity/Q64144059,Molodezhniy Glacier
http://www.wikidata.org/entity/Q64144060,Ordzhonikidze Glacier
http://www.wikidata.org/entity/Q64144061,Mount Elbrus
http://www.wikidata.org/entity/Q64144062,Mount Saint John
http://www.wikidata.org/entity/Q64144064,Novelty Mine
http://www.wikidata.org/entity/Q64144065,Mount Wilse
http://www.wikidata.org/entity/Q64144066,Mount Hood
http://www.wikidata.org/entity/Q64144072,Ofentalgletscher
http://www.wikidata.org/entity/Q64144076,Ober Gabelhorn
http://www.wikidata.org/entity/Q64144086,Glacier de Tortin
http://www.wikidata.org/entity/Q64144088,Mount Saint Helens
http://www.wikidata.org/entity/Q64144089,Mount Adams
http://www.wikidata.org/entity/Q64144090,Monte Rosso
http://www.wikidata.org/entity/Q64144091,Vadret da Palü Glacier
http://www.wikidata.org/entity/Q64144092,Vadret da Morteratsch
http://www.wikidata.org/entity/Q64144094,Murtel Glacier
http://www.wikidata.org/entity/Q64144102,Morgenhorn Glacier
http://www.wikidata.org/entity/Q64144104,Mutt Glacier
http://www.wikidata.org/entity/Q64144105,Oberer Grindelwaldgletscher
http://www.wikidata.org/entity/Q64144108,Mount Rainier
