item,itemLabel,itemDescription,statement_count
http://www.wikidata.org/entity/Q27211079,Q27211079,glacier in Kyrgyzstan,5
http://www.wikidata.org/entity/Q27211119,Q27211119,glacier in Kyrgyzstan,5
http://www.wikidata.org/entity/Q27211120,Lednik Tutek,,5
http://www.wikidata.org/entity/Q27211125,Q27211125,glacier in Kyrgyzstan,5
http://www.wikidata.org/entity/Q27211130,Lednik Tamyngen,,5
http://www.wikidata.org/entity/Q27211131,Q27211131,glacier in Kyrgyzstan,5
http://www.wikidata.org/entity/Q27211132,Lednik Mynteke,,5
http://www.wikidata.org/entity/Q27211133,Q27211133,glacier in Kyrgyzstan,5
http://www.wikidata.org/entity/Q27211135,Lednik Utren,,5
http://www.wikidata.org/entity/Q27211136,Q27211136,,5
http://www.wikidata.org/entity/Q27211138,Q27211138,glacier in Kyrgyzstan,5
http://www.wikidata.org/entity/Q27211154,Q27211154,,5
http://www.wikidata.org/entity/Q27211155,Q27211155,glacier in Kyrgyzstan,5
http://www.wikidata.org/entity/Q27211426,Q27211426,glacier in Kyrgyzstan,5
http://www.wikidata.org/entity/Q27211482,Q27211482,,5
http://www.wikidata.org/entity/Q27211488,Q27211488,glacier in Kyrgyzstan,5
http://www.wikidata.org/entity/Q27211489,Q27211489,glacier in Kyrgyzstan,5
http://www.wikidata.org/entity/Q27211490,Q27211490,glacier in Kyrgyzstan,5
http://www.wikidata.org/entity/Q27212711,Q27212711,,5
http://www.wikidata.org/entity/Q27212748,Lednik Achyk-Suu,glacier in Kyrgyzstan,5
http://www.wikidata.org/entity/Q27212778,Lednik Egorova,,5
http://www.wikidata.org/entity/Q27212779,Lednik Dugova,,5
http://www.wikidata.org/entity/Q27212781,Q27212781,,5
http://www.wikidata.org/entity/Q27212816,Lednik Kimisdykty,,5
http://www.wikidata.org/entity/Q27212843,Q27212843,glacier in Kyrgyzstan,5
http://www.wikidata.org/entity/Q27355002,Lednik Altynsarina,,5
http://www.wikidata.org/entity/Q27355003,Lednik Tronova,,5
http://www.wikidata.org/entity/Q27355004,Q27355004,,5
http://www.wikidata.org/entity/Q27355005,Lednik Bezsonova,,5
http://www.wikidata.org/entity/Q64143595,Juvfonne Glacier,glacier in Norway,5
http://www.wikidata.org/entity/Q64143654,Kvitlodi Glacier,glacier in Georgia and Russia,5
http://www.wikidata.org/entity/Q64143715,McCall Glacier (Washington),glacier in United States,5
http://www.wikidata.org/entity/Q64143720,Ice Worm Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64143784,Lateral Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64143788,Johnson Glacier (Kenai Peninsula),glacier in United States,5
http://www.wikidata.org/entity/Q64143800,Kings Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64143802,Johnson Glacier (Valdez-Cordova),glacier in United States,5
http://www.wikidata.org/entity/Q64143805,McPherson Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64143807,Marquette Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64143808,Logan Glacier (Alaska),glacier in United States,5
http://www.wikidata.org/entity/Q64143813,Marcus Baker Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64143814,Kluvesna Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64143815,Jacksina Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64143823,Maclaren Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64143826,Johnson Glacier (Fairbanks),glacier in United States,5
http://www.wikidata.org/entity/Q64143832,McGinnis Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64143843,Hubley Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64143963,Moreno Glacier,glacier in Argentina and Chile,5
http://www.wikidata.org/entity/Q34847875,Times Glacier,glacier in New Zealand,5
http://www.wikidata.org/entity/Q34831728,Annette Plateau,glacier in New Zealand,5
http://www.wikidata.org/entity/Q64144213,Northland Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64144225,Mount Spurr,glacier in United States,5
http://www.wikidata.org/entity/Q64144237,Middle Fork Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64144239,Mint Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64144245,Nadina Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64144284,Novaya Zemlya,glacier in Russia,5
http://www.wikidata.org/entity/Q64144297,Midtre Lovenbreen Glacier,glacier in Svalbard and Jan Mayen,5
http://www.wikidata.org/entity/Q64144427,Southern Patagonia Ice Field Glaciers,glacier in Chile and Argentina,5
http://www.wikidata.org/entity/Q64144573,Glatscher da Punteglias,glacier in Switzerland,5
http://www.wikidata.org/entity/Q22564431,Q22564431,,5
http://www.wikidata.org/entity/Q22565210,West Fortress Glacier,,5
http://www.wikidata.org/entity/Q22565283,Q22565283,,5
http://www.wikidata.org/entity/Q22565365,West Grenville Glacier,,5
http://www.wikidata.org/entity/Q22565518,Seven Sisters Glacier,,5
http://www.wikidata.org/entity/Q22571274,Prince of Wales Icefield,,5
http://www.wikidata.org/entity/Q22571358,Splendour Glacier,,5
http://www.wikidata.org/entity/Q22571378,Splinter Glacier,,5
http://www.wikidata.org/entity/Q22571497,Split Lake Glacier,,5
http://www.wikidata.org/entity/Q22571636,Blister Ice Cap,,5
http://www.wikidata.org/entity/Q22572135,Shackleton Glacier,,5
http://www.wikidata.org/entity/Q22572218,Q22572218,,5
http://www.wikidata.org/entity/Q22575874,Q22575874,,5
http://www.wikidata.org/entity/Q22576627,East Fortress Glacier,,5
http://www.wikidata.org/entity/Q22577550,Q22577550,glacier in Canada,5
http://www.wikidata.org/entity/Q22578509,Fria Glacier,,5
http://www.wikidata.org/entity/Q22580805,Q22580805,,5
http://www.wikidata.org/entity/Q22581590,Q22581590,,5
http://www.wikidata.org/entity/Q22581591,Q22581591,glacier in Canada,5
http://www.wikidata.org/entity/Q22582221,Brabazon Glacier,,5
http://www.wikidata.org/entity/Q22583707,Gyrfalcon Glacier,,5
http://www.wikidata.org/entity/Q22584133,South Pitt Glacier,,5
http://www.wikidata.org/entity/Q22584372,Donar Glacier,,5
http://www.wikidata.org/entity/Q22584489,Natavas Glacier,,5
http://www.wikidata.org/entity/Q22584548,Q22584548,,5
http://www.wikidata.org/entity/Q22584583,Haddo Glacier,,5
http://www.wikidata.org/entity/Q22585047,South Sister Glacier,,5
http://www.wikidata.org/entity/Q22585498,Naujat Glacier,,5
http://www.wikidata.org/entity/Q22586067,Q22586067,glacier in Canada,5
http://www.wikidata.org/entity/Q22586855,Southeast Sister Glacier,,5
http://www.wikidata.org/entity/Q22587726,Southgate Glacier,,5
http://www.wikidata.org/entity/Q22589283,Southwest Sister Glacier,,5
http://www.wikidata.org/entity/Q22589361,Southwind Glacier,,5
http://www.wikidata.org/entity/Q22589671,Branstock Glacier,,5
http://www.wikidata.org/entity/Q22589722,Brant Glacier,,5
http://www.wikidata.org/entity/Q22590399,Braskerud Glacier,,5
http://www.wikidata.org/entity/Q22590621,Q22590621,glacier in Canada,5
http://www.wikidata.org/entity/Q22590881,Sparks Glacier,,5
http://www.wikidata.org/entity/Q22591527,Redrock Glacier,,5
http://www.wikidata.org/entity/Q22591699,Breccia Glacier,,5
http://www.wikidata.org/entity/Q22592041,Neil Icecap,,5
http://www.wikidata.org/entity/Q22592699,Reef Glaciers,,5
http://www.wikidata.org/entity/Q22592707,Q22592707,,5
http://www.wikidata.org/entity/Q22592716,Q22592716,,5
http://www.wikidata.org/entity/Q22592830,Dragonback Glacier,,5
http://www.wikidata.org/entity/Q22593387,Regal Glacier,"glacier in British Columbia, Canada",5
http://www.wikidata.org/entity/Q22593419,Q22593419,,5
http://www.wikidata.org/entity/Q22593605,Q22593605,glacier in Canada,5
http://www.wikidata.org/entity/Q22594856,Spillimacheen Glacier,,5
http://www.wikidata.org/entity/Q22595382,Q22595382,,5
http://www.wikidata.org/entity/Q64144652,Portlock Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64144665,Pedersen Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64144666,Red Glacier (Kenai Peninsula),glacier in United States,5
http://www.wikidata.org/entity/Q64144672,Porcupine Glacier (Alaska),glacier in United States,5
http://www.wikidata.org/entity/Q64144675,Puget Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64144686,Sherman Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64144693,Ripon Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64144696,Skookum Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64144701,Schwan Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64144702,Pigot Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64144704,Roaring Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64144706,Penniman Glaciers,glacier in United States,5
http://www.wikidata.org/entity/Q64144708,Serpentine Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64144709,Ranney Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64144717,Sanford Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64144737,Rundvassbreen Glacier,glacier in Norway,5
http://www.wikidata.org/entity/Q64144748,Schwanda Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64144854,Spele Glacier,glacier in Uganda,5
http://www.wikidata.org/entity/Q64144967,Theodulpass,glacier in Switzerland and Italy,5
http://www.wikidata.org/entity/Q64144970,Through Glacier,glacier in United States and Canada,5
http://www.wikidata.org/entity/Q34848731,Tyndall Glacier,glacier in New Zealand,5
http://www.wikidata.org/entity/Q34849142,Vedretta Rossa,,5
http://www.wikidata.org/entity/Q34850076,Whitbourn Glacier,glacier in New Zealand,5
http://www.wikidata.org/entity/Q34850102,White Glacier,glacier in New Zealand,5
http://www.wikidata.org/entity/Q34850163,Wicks Glacier,glacier in New Zealand,5
http://www.wikidata.org/entity/Q64145187,Hangender Ferner,glacier in the Stubai Alps in South Tyrol,5
http://www.wikidata.org/entity/Q64145262,The Knife Creek Glaciers,glacier in United States,5
http://www.wikidata.org/entity/Q64145295,Split Glacier (Kenai Peninsula),glacier in United States,5
http://www.wikidata.org/entity/Q64145298,West Nunatak Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64145306,Svelgjabreen Glacier,glacier in Norway,5
http://www.wikidata.org/entity/Q64145308,Umbrella Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64145310,Turner Glacier (Alaska),glacier in United States,5
http://www.wikidata.org/entity/Q64145311,Tongue Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64145314,White River Glacier (Alaska),glacier in United States,5
http://www.wikidata.org/entity/Q64145317,Tsaa Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64145330,Tuxedni Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64145336,Ultramarine Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64145338,Wolverine Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64145341,Taylor Glacier (Alaska),glacier in United States,5
http://www.wikidata.org/entity/Q64145342,Van Cleve Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64145343,Tebenkof Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64145351,Whittier Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64145353,Wernicke Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64145358,Tanaina Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64145359,Twentymile Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64145365,Toboggan Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q34834283,Ghiacciaio di Fradusta,,5
http://www.wikidata.org/entity/Q31856967,Kurumtoli Glacier,glacier in India,5
http://www.wikidata.org/entity/Q31856968,Sukeram Glacier,,5
http://www.wikidata.org/entity/Q22595607,Nesham Glacier,,5
http://www.wikidata.org/entity/Q22595636,Remillard Glacier,,5
http://www.wikidata.org/entity/Q22595997,Lucky Four Glacier,,5
http://www.wikidata.org/entity/Q22596213,Q22596213,,5
http://www.wikidata.org/entity/Q22596639,Dryas Glacier,,5
http://www.wikidata.org/entity/Q22596802,Bromley Glacier,,5
http://www.wikidata.org/entity/Q22596875,Repose Glacier,,5
http://www.wikidata.org/entity/Q22596901,Bronson Glacier,,5
http://www.wikidata.org/entity/Q22597112,Brooke Glacier,,5
http://www.wikidata.org/entity/Q22598197,West Washmawapta Glacier,,5
http://www.wikidata.org/entity/Q22598423,New Moon Glacier,,5
http://www.wikidata.org/entity/Q22599843,Newton Glacier,,5
http://www.wikidata.org/entity/Q22603010,Buchanan Icefield,,5
http://www.wikidata.org/entity/Q22603087,Hatteras Glacier,,5
http://www.wikidata.org/entity/Q22603412,Q22603412,,5
http://www.wikidata.org/entity/Q22603632,Duncan Glacier,,5
http://www.wikidata.org/entity/Q22603831,Q22603831,,5
http://www.wikidata.org/entity/Q22604147,Whirlpool Glacier,,5
http://www.wikidata.org/entity/Q22604484,Buckwell Glacier,,5
http://www.wikidata.org/entity/Q22604961,Shannon Glacier,,5
http://www.wikidata.org/entity/Q22605090,Lunar Glacier,,5
http://www.wikidata.org/entity/Q22605300,Whistler Glacier,,5
http://www.wikidata.org/entity/Q22606392,Duplicate Glacier,,5
http://www.wikidata.org/entity/Q22606697,Shatter Glacier,,5
http://www.wikidata.org/entity/Q22606786,Shaughnessy Glacier,,5
http://www.wikidata.org/entity/Q22606844,Haworth Glacier,,5
http://www.wikidata.org/entity/Q22607237,Hay Glacier,,5
http://www.wikidata.org/entity/Q22607674,Niagara Glacier,,5
http://www.wikidata.org/entity/Q22608141,Dwarf Glacier,,5
http://www.wikidata.org/entity/Q22609450,Q22609450,,5
http://www.wikidata.org/entity/Q22610050,White Wind Glacier,,5
http://www.wikidata.org/entity/Q22610235,Q22610235,,5
http://www.wikidata.org/entity/Q22610709,Q22610709,,5
http://www.wikidata.org/entity/Q22610739,Heakamie Glacier,,5
http://www.wikidata.org/entity/Q22611284,Niflheim Glacier,,5
http://www.wikidata.org/entity/Q22611712,Whitemantle Glacier,,5
http://www.wikidata.org/entity/Q22612083,Niles Glacier,,5
http://www.wikidata.org/entity/Q22612292,Lyautey Glacier,,5
http://www.wikidata.org/entity/Q22612458,Q22612458,,5
http://www.wikidata.org/entity/Q22612467,Q22612467,,5
http://www.wikidata.org/entity/Q22612652,Q22612652,,5
http://www.wikidata.org/entity/Q22612662,Whitetip Glacier,,5
http://www.wikidata.org/entity/Q22612807,Nine Mile Glacier,,5
http://www.wikidata.org/entity/Q22613268,Q22613268,,5
http://www.wikidata.org/entity/Q22614206,Frobisher Glacier,,5
http://www.wikidata.org/entity/Q22614942,Q22614942,,5
http://www.wikidata.org/entity/Q22616436,Wilcox Glacier,,5
http://www.wikidata.org/entity/Q22616729,Macbeth Glacier,,5
http://www.wikidata.org/entity/Q22616733,Macbeth Icefield,,5
http://www.wikidata.org/entity/Q22617571,Q22617571,,5
http://www.wikidata.org/entity/Q22617689,Full Moon Glacier,,5
http://www.wikidata.org/entity/Q22618371,Hermit Glacier,,5
http://www.wikidata.org/entity/Q22618486,Fundy Glacier,,5
http://www.wikidata.org/entity/Q22619312,Fury Glacier,,5
http://www.wikidata.org/entity/Q22619428,Fusilier Glacier,,5
http://www.wikidata.org/entity/Q22620747,Willison Glacier,,5
http://www.wikidata.org/entity/Q22620816,Delphine Glacier,,5
http://www.wikidata.org/entity/Q22620925,Q22620925,,5
http://www.wikidata.org/entity/Q22621439,Hickson Glacier,,5
http://www.wikidata.org/entity/Q22622136,Siding Glacier,,5
http://www.wikidata.org/entity/Q22622372,Dennis Glacier,,5
http://www.wikidata.org/entity/Q22622885,Wilson Icefield,,5
http://www.wikidata.org/entity/Q22623227,Gallery Glacier,,5
http://www.wikidata.org/entity/Q22624095,Sikunga Glacier,,5
http://www.wikidata.org/entity/Q22624201,Wind Cirque Glacier,,5
http://www.wikidata.org/entity/Q22624834,Deuchars Glacier,,5
http://www.wikidata.org/entity/Q34834801,Glacier de Gébroula,,5
http://www.wikidata.org/entity/Q34834848,Glacier de l'Arcelle Neuve,,5
http://www.wikidata.org/entity/Q34834882,Glacier de l'Encula,,5
http://www.wikidata.org/entity/Q34834992,Glacier de la Dent Parrachée,,5
http://www.wikidata.org/entity/Q34835024,Glacier de la Frasse,,5
http://www.wikidata.org/entity/Q34835183,Glacier de la Selle,,5
http://www.wikidata.org/entity/Q34835232,Glacier de Lognan,,5
http://www.wikidata.org/entity/Q34835280,Glacier de Pierre Minieu,,5
http://www.wikidata.org/entity/Q34835311,Glacier de Polset,,5
http://www.wikidata.org/entity/Q34835345,Glacier de Pépin,,5
http://www.wikidata.org/entity/Q34835361,Glacier de Rochemelon,,5
http://www.wikidata.org/entity/Q34835396,Glacier de Saint-Sorlin,,5
http://www.wikidata.org/entity/Q34835463,Glacier de Thorens,,5
http://www.wikidata.org/entity/Q34835591,Glacier des Rousses,,5
http://www.wikidata.org/entity/Q34835622,Glacier des Sources de l'Arc,,5
http://www.wikidata.org/entity/Q34835701,Glacier du Baounet,,5
http://www.wikidata.org/entity/Q34835748,Glacier du Chardon,,5
http://www.wikidata.org/entity/Q34835874,Glacier du Mont Mallet,,5
http://www.wikidata.org/entity/Q34835888,Glacier du Montet,,5
http://www.wikidata.org/entity/Q34835922,Glacier du Pelve,,5
http://www.wikidata.org/entity/Q34835980,Glacier du Sélé,,5
http://www.wikidata.org/entity/Q34836009,Glacier du Thabor,,5
http://www.wikidata.org/entity/Q34836039,Glacier du Vallon de Lanchatra,,5
http://www.wikidata.org/entity/Q34836442,Glacier Néovieille,,5
http://www.wikidata.org/entity/Q34836508,Glacier Pers,,5
http://www.wikidata.org/entity/Q35439490,Glacier de la Mariande,,5
http://www.wikidata.org/entity/Q35439503,Glacier de la Masse,,5
http://www.wikidata.org/entity/Q38251784,Wenden Glacier,,5
http://www.wikidata.org/entity/Q43556442,Q43556442,,5
http://www.wikidata.org/entity/Q43563961,Q43563961,,5
http://www.wikidata.org/entity/Q64145375,Stephens Glacier,glacier in United States,5
http://www.wikidata.org/entity/Q64152186,Q64152186,,5
http://www.wikidata.org/entity/Q64760388,Lednik Derzhavina,"glacier in the Shackleton Range, Coatsland, Antarctica",5
http://www.wikidata.org/entity/Q65127891,Q65127891,,5
http://www.wikidata.org/entity/Q69856679,Q69856679,,5
http://www.wikidata.org/entity/Q71520095,Q71520095,,5
http://www.wikidata.org/entity/Q71542453,Q71542453,,5
